question,answer,contexts,ground_truth,faithfulness,answer_relevancy,context_precision,context_recall,context_entity_recall,context_relevancy,answer_similarity,answer_correctness,,,,,,,,,,,
What is the kill chain phase for the 'Data Historian Compromise' technique?,"The provided dataset does not explicitly mention the kill chain phase for the 'Data Historian Compromise' technique, but based on the given context, it can be inferred that this technique may occur during the 'Initial Compromise' or 'Persistence' phase of the Industrial Control System (ICS) Cyber Kill Chain, as it involves gaining unauthorized access to a data historian and potentially establishing a foothold in the ICS environment.","['[\'""description"": ""Adversaries may compromise and gain control of a data historian to gain a foothold into the control system environment. Access to a data historian may be used to learn stored database archival and analysis information on the control system. A dual-homed data historian may provide adversaries an interface from the IT environment to the OT environment. \\\\n\\\\nDragos has released an updated analysis on CrashOverride that outlines the attack from the ICS network breach to ""description"": ""Monitor applications logs for any access attempts to operational databases (e.g.\', \'historians) or other sources of operational data within the ICS environment. These devices should be monitored for adversary collection using techniques relevant to the underlying technologies (e.g.\', \'Windows\', \'Linux)."",\\n            ""relationship_type"": ""detects"",\\n            ""source_ref"": ""x-mitre-data-component--9c2fa0ae-7abc-485a-97f6-699e3b6cf9fa""\', \'""description"": ""Tyson Macaulay Michael J. Assante and Robert M. Lee Corero   Industrial Control System (ICS) Security Retrieved. 2019/11/04  The Industrial Control System Cyber Kill Chain Retrieved. 2019/11/04  RIoT Control: Understanding and Managing Risks and the Internet of Things Retrieved. 2019/11/04 ""\', \'""description"": ""Adversaries may compromise and gain control of a data historian to gain a foothold into the control system environment. Access to a data historian may be used to learn stored database archival and analysis information on the control system. A dual-homed data historian may provide adversaries an interface from the IT environment to the OT environment. \\\\n\\\\nDragos has released an updated analysis on CrashOverride that outlines the attack from the ICS network breach to ""description"": ""Data historians\', \'or historian\', \'are systems used to collect and store data\', \'including telemetry\', \'events\', \'alerts\', \'and alarms about the operational process and supporting devices. The historian typically utilizes a database to store this data\', \'and commonly provide tools and interfaces to support the analysis of the data. Data historians are often used to support various engineering or business analysis functions and therefore commonly needs access from the corporate commonly needs access from the corporate network. Data historians often work in a hierarchical paradigm where lower/site level historians collect and store data which is then aggregated into a site/plant level historian. Therefore\', \'data historians often have remote services that can be accessed externally from the ICS network."",\']']",Initial-access,1,0.92448146585643,0.9999999999,0,0,0.142857142857142,0.773062175663875,0.193292283764522,,,,,,,,,,,
Which technique is associated with 'impact' and involves loss of productivity?,"1. Impair Process Control (<https://attack.mitre.org/tactics/TA0106>) is associated with the 'impact' category and can result in loss of productivity. This technique is often used to disrupt or hinder control system operations, devices, and related processes, which may lead to reduced operational efficiency and, ultimately, loss of productivity.
        2. Additionally, loss of productivity may also be a potential consequence of an ICS-","['[\'},\\n        {\\n            ""modified"": ""2023-10-13T17:57:06.362Z"",\\n            ""name"": ""Loss of Productivity and Revenue""\', \'loss of productivity may eventually present an impact for the end-users or consumers of products and services. The disrupted supply-chain may result in supply shortages and increased prices\', \'among other consequences. \\\\n\\\\nA ransomware attack on an Australian beverage company resulted in the shutdown of some manufacturing sites\', \'including precautionary halts to protect key systems. (Citation: Paganini\', \'Pierluigi June 2020) The company announced the potential for temporary shortages of their ""description"": ""Adversaries may cause loss of productivity and revenue through disruption and even damage to the availability and integrity of control system operations\', \'devices\', \'and related processes. This technique may manifest as a direct effect of an ICS-targeting attack or tangentially\', \'due to an IT-targeting attack against non-segregated environments. \\\\n\\\\nIn cases where these operations or services are brought to a halt\', \'the loss of productivity may eventually present an impact operations\', \'and inhibit response functions.""\', \'or that tangentially impact it. Impact techniques can result in more instantaneous disruption to control processes and the operator\', \'or may result in more long term damage or loss to the ICS environment and related operations. The adversary may leverage [Impair Process Control](https://attack.mitre.org/tactics/TA0106) techniques\', \'which often manifest in more self-revealing impacts on operations\', \'or [Impair Process Control](https://attack.mitre.org/tactics/TA0106) techniques to hinder safeguards loss of productivity may eventually present an impact for the end-users or consumers of products and services. The disrupted supply-chain may result in supply shortages and increased prices\', \'among other consequences. \\\\n\\\\nA ransomware attack on an Australian beverage company resulted in the shutdown of some manufacturing sites\', \'including precautionary halts to protect key systems. (Citation: Paganini\', \'Pierluigi June 2020) The company announced the potential for temporary shortages of their\']']",Loss of Productivity and Revenue,0.75,0.848451751360412,0.9999999999,1,0,0.142857142857142,0.797770463506778,0.449442615876694,,,,,,,,,,,
In which kill chain phase is the 'Automated Collection' technique used?,"The 'Automated Collection' technique is used in the 'collection' phase of the MITRE ATT&CK ICS attack framework. This phase involves adversaries gathering information, either passively or actively, to support the planning and execution of their attack. In this case, 'Detect Program State' technique, which is Automated Collection, is used during the collection phase to gather information about the current state of a program on a PLC. This information may be leveraged as a verification","['[\'critical in correcting these conditions to limit serious impacts such as Loss of Control and Property Damage. \\\\n\\\\nAdversaries may target and disable safety system functions as a prerequisite to subsequent attack execution or to allow for future unsafe conditionals to go unchecked. Detection of a Loss of Safety by operators can result in the shutdown of a process due to strict policies regarding safety systems. This can cause a Loss of Productivity and Revenue and may meet the technical goals of ""name"": ""Detect Program State"",\\n            ""description"": ""Adversaries may seek to gather information about the current state of a program on a PLC. State information reveals information about the program\', ""including whether it\'s running"", \'halted\', \'stopped\', \'or has generated an exception. This information may be leveraged as a verification of malicious program execution or to determine if a PLC is ready to download a new program."",\\n            ""kill_chain_phases"": [\\n                { ""kill_chain_phases"": [\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""collection""\\n                }\\n            ],\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_contributors"": [\\n                ""Conrad Layne - GE Digital""\\n            ],\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_detection"": """",\\n            ""x_mitre_domains"": [\\n                ""ics-attack""\\n            ]\', \'""name"": ""Detect Program State"",\\n            ""description"": ""Adversaries may seek to gather information about the current state of a program on a PLC. State information reveals information about the program\', ""including whether it\'s running"", \'halted\', \'stopped\', \'or has generated an exception. This information may be leveraged as a verification of malicious program execution or to determine if a PLC is ready to download a new program."",\\n            ""kill_chain_phases"": [\\n                { },\\n        {\\n            ""modified"": ""2023-10-13T17:57:05.190Z"",\\n            ""name"": ""Indicator Removal on Host"",\\n            ""description"": ""Adversaries may attempt to remove indicators of their presence on a system in an effort to cover their tracks. In cases where an adversary may feel detection is imminent\', \'they may try to overwrite\', \'delete\', \'or cover up changes they have made to the device."",\\n            ""kill_chain_phases"": [\\n                { ""kill_chain_phases"": [\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""collection""\\n                }\\n            ],\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_contributors"": [\\n                ""Conrad Layne - GE Digital""\\n            ],\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_detection"": """",\\n            ""x_mitre_domains"": [\\n                ""ics-attack""\\n            ],\']']",Collection,0.6,0.878194466305764,0.9999999999,1,0,0.25,0.775990990741941,0.194024736360569,,,,,,,,,,,
Identify a technique with 'evasion' as its kill chain phase.,"- The technique identified is ""evasion"" as it is listed in the provided MITRE ATT&CK ICS dataset under the ""kill_chain_phases"" section for the ""mitre-ics-attack"" kill chain.","['[\'""kill_chain_phases"": [\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""evasion""\\n                }\\n            ],\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_detection"": """",\\n            ""x_mitre_domains"": [\\n                ""ics-attack""\\n            ],\\n            ""x_mitre_is_subtechnique"": false,\\n            ""x_mitre_platforms"": [\\n                ""None""\\n            ]\', \'""kill_chain_phases"": [\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""evasion""\\n                }\\n            ],\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_detection"": """",\\n            ""x_mitre_domains"": [\\n                ""ics-attack""\\n            ],\\n            ""x_mitre_is_subtechnique"": false\', \'""kill_chain_phases"": [\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""evasion""\\n                }\\n            ],\\n            ""x_mitre_attack_spec_version"": ""3.1.0"",\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_detection"": """",\\n            ""x_mitre_domains"": [\\n                ""ics-attack""\\n            ],\\n            ""x_mitre_is_subtechnique"": false\', \'""description"": ""Adversaries may cause damage and destruction of property to infrastructure\', \'equipment\', \'and the surrounding environment when attacking control systems. This technique may result in device and operational equipment breakdown\', \'or represent tangential damage from other techniques used in an attack. Depending on the severity of physical damage and disruption caused to control processes and systems\', \'this technique may result in [Loss of as master devices or native software. Methods of defense evasion for this purpose are often more passive in nature.""\', \'may follow up with or use [Inhibit Response Function](https://attack.mitre.org/tactics/TA0107) techniques in tandem\', \'to assist with the successful abuse of control processes to result in [Impact](https://attack.mitre.org/tactics/TA0105)."",\']']",Indicator Removal on Host,1,0.872995749343786,0.9999999999,0,0,1,0.729369258728656,0.182360570645672,,,,,,,,,,,
What is the kill chain phase for the 'Loss of Safety' technique?,"The kill chain phase for the 'Loss of Safety' technique is 'Compromise'. This phase occurs when adversaries compromise safety system functions designed to maintain safe operation of a process, often in a control system. This compromised condition can lead to unsafe conditions that may go unchecked.","['[\'critical in correcting these conditions to limit serious impacts such as Loss of Control and Property Damage. \\\\n\\\\nAdversaries may target and disable safety system functions as a prerequisite to subsequent attack execution or to allow for future unsafe conditionals to go unchecked. Detection of a Loss of Safety by operators can result in the shutdown of a process due to strict policies regarding safety systems. This can cause a Loss of Productivity and Revenue and may meet the technical goals of ""relationship_type"": ""mitigates"",\\n            ""description"": ""Develop a robust cyber threat intelligence capability to determine what types and levels of threat may use software exploits and 0-days against a particular organization.\\\\n"",\\n            ""source_ref"": ""course-of-action--d48b79b2-076d-483e-949c-0d38aa347499"",\\n            ""target_ref"": ""attack-pattern--cfe68e93-ce94-4c0f-a57d-3aa72cedd618"",\\n            ""x_mitre_attack_spec_version"": ""2.1.0""\', \'""description"": ""Adversaries may cause damage and destruction of property to infrastructure\', \'equipment\', \'and the surrounding environment when attacking control systems. This technique may result in device and operational equipment breakdown\', \'or represent tangential damage from other techniques used in an attack. Depending on the severity of physical damage and disruption caused to control processes and systems\', \'this technique may result in [Loss of critical in correcting these conditions to limit serious impacts such as Loss of Control and Property Damage. \\\\n\\\\nAdversaries may target and disable safety system functions as a prerequisite to subsequent attack execution or to allow for future unsafe conditionals to go unchecked. Detection of a Loss of Safety by operators can result in the shutdown of a process due to strict policies regarding safety systems. This can cause a Loss of Productivity and Revenue and may meet the technical goals of ""name"": ""Detect Program State"",\\n            ""description"": ""Adversaries may seek to gather information about the current state of a program on a PLC. State information reveals information about the program\', ""including whether it\'s running"", \'halted\', \'stopped\', \'or has generated an exception. This information may be leveraged as a verification of malicious program execution or to determine if a PLC is ready to download a new program."",\\n            ""kill_chain_phases"": [\\n                { ""description"": ""Adversaries may compromise safety system functions designed to maintain safe operation of a process when unacceptable or dangerous conditions occur. Safety systems are often composed of the same elements as control systems but have the sole purpose of ensuring the process fails in a predetermined safe manner. \\\\n\\\\nMany unsafe conditions in process control happen too quickly for a human operator to react to. Speed is critical in correcting these conditions to limit\']']",Impact,0,1,0.9999999999,0,0,0.153846153846153,0.763019364896114,0.1907537915571,,,,,,,,,,,
Which technique's kill chain phase is 'evasion' and involves hiding indicators on the host?,"'Indicator Removal on Host' phase falls under the 'Evasion' kill chain phase. In this phase, adversaries attempt to remove indicators of their presence on a system, such as overwriting, deleting, or covering up changes they have made to the device to evade detection.","['[\'communications to and from machines.  Relatively important information would be login information. User credentials may be sent over an unencrypted protocol\', \'such as Telnet\', \'that can be captured and obtained through network packet analysis. \\\\n\\\\nIn addition\', \'ARP and Domain Name Service (DNS) poisoning can be used to capture credentials to websites\', \'proxies\', \'and internal systems by redirecting traffic to an adversary.""\', \'""description"": ""Monitor executed commands and arguments that may look for details about the network configuration and settings\', \'such as IP and/or MAC addresses\', \'of systems they access or through information discovery of remote systems. Also monitor executed commands and arguments that may attempt to get a listing of network connections to or from the compromised system they are currently accessing or from remote systems by querying for information over the network. Information may MITRE). The adversary can also use [Network Sniffing](https://attack.mitre.org/techniques/T0842) to watch network traffic for details about the source\', \'destination\', \'protocol\', \'and content.""\', \'},\\n        {\\n            ""modified"": ""2023-10-13T17:57:05.190Z"",\\n            ""name"": ""Indicator Removal on Host"",\\n            ""description"": ""Adversaries may attempt to remove indicators of their presence on a system in an effort to cover their tracks. In cases where an adversary may feel detection is imminent\', \'they may try to overwrite\', \'delete\', \'or cover up changes they have made to the device."",\\n            ""kill_chain_phases"": [\\n                { ""name"": ""Detect Program State"",\\n            ""description"": ""Adversaries may seek to gather information about the current state of a program on a PLC. State information reveals information about the program\', ""including whether it\'s running"", \'halted\', \'stopped\', \'or has generated an exception. This information may be leveraged as a verification of malicious program execution or to determine if a PLC is ready to download a new program."",\\n            ""kill_chain_phases"": [\\n                { as master devices or native software. Methods of defense evasion for this purpose are often more passive in nature."",\']']",Indicator Removal on Host,1,0.878301125952172,0.9999999999,1,0,0.0909090909090909,0.867662522689503,0.779415630672376,,,,,,,,,,,
Name a technique related to 'execution' in the kill chain.,"1. User Execution (T1204) - Running a specified command, script, or loadable module by a user, as opposed to a system process executing it automatically.
        2. [Impact](https://attack.mitre.org/techniques/T1561) - Any technique that causes a system to fail, reboot, or otherwise be unable to operate normally, potentially taking other systems down with it. This could be achieved by","['[\'management tools such as [Windows Management Instrumentation](https://attack.mitre.org/techniques/T1047) and [PowerShell](https://attack.mitre.org/techniques/T1059/001).""\', \'for information over the network. Information may also be acquired through Windows system management tools such as [Windows Management Instrumentation](https://attack.mitre.org/techniques/T1047) and [PowerShell](https://attack.mitre.org/techniques/T1059/001).""\', \'acquired through Windows system management tools such as [Windows Management Instrumentation](https://attack.mitre.org/techniques/T1047) and [PowerShell](https://attack.mitre.org/techniques/T1059/001). For added context on adversary procedures and background see [Data from Local System](https://attack.mitre.org/techniques/T1005).""\', \'""description"": ""Before encrypting the process\', \'[EKANS](https://attack.mitre.org/software/S0605) first kills the process if its name matches one of the processes defined on the kill-list.  (Citation: Daniel Kapellmann Zafra\', \'Keith Lunden\', \'Nathan Brubaker\', \'Jeremy Kennelly July 2020) (Citation: Daniel Kapellmann Zafra\', \'Keith Lunden\', \'Nathan Brubaker\', \'Jeremy Kennelly July 2020) EKANS also utilizes netsh commands to implement firewall rules that blocks any remote communication with the For added context on adversary procedures and background see [Masquerading](https://attack.mitre.org/techniques/T1036) and applicable sub-techniques.""\', \'on adversary procedures and background see [User Execution](https://attack.mitre.org/techniques/T1204) and applicable sub-techniques."",\']']",Execution through API,0.25,0.814518042649441,0.9999999999,0,0,0.166666666666666,0.737877405006427,0.184469351251606,,,,,,,,,,,
Which technique involves 'collection' and is related to I/O image capture?,"Collection of I/O Image State (T0802) and Native API (T0834) are both related to the collection of information. However, the technique that is more directly related to I/O image capture is Collection of I","['[\'process information. (Citation: ICS-CERT October 2017) Analysis of screen captures may provide the adversary with an understanding of intended operations and interactions between critical devices.""\', \'""description"": ""In the case of detecting collection from local systems monitor for newly executed processes that may search local system sources\', \'such as file systems or local databases\', \'to find files of interest and sensitive data prior to Exfiltration. For added context on adversary procedures and background see [Data from Local System](https://attack.mitre.org/techniques/T1005)."",\\n            ""relationship_type"": ""detects""\', \'""description"": ""In the case of detecting collection from local systems monitor for API calls that may search local system sources\', \'such as file systems or local databases\', \'to find files of interest and sensitive data prior to Exfiltration.  For added context on adversary procedures and background see [Data from Local System](https://attack.mitre.org/techniques/T1005)."",\\n            ""relationship_type"": ""detects""\', \'""description"": ""Adversaries may manipulate the I/O image of PLCs through various means to prevent them from functioning as expected. Methods of I/O image manipulation may include overriding the I/O table via direct memory manipulation or using the override function used for testing PLC programs. (Citation: Dr. Kelvin T. Erickson December 2010) During the scan cycle\', \'a PLC reads the status of all inputs and stores them in an image table. (Citation: Nanjundaiah\', \'Vaidyanath) The image updates the output image table. The contents of this output image table are written to the corresponding output points in I/O Modules.\\\\n\\\\nThe Input and Output Image tables described above make up the I/O Image on a PLC. This image is used by the user program instead of directly interacting with physical I/O. (Citation: Spenneberg\', \'Ralf 2016) \\\\n\\\\nAdversaries may collect the I/O Image state of a PLC by utilizing a devices [Native API](https://attack.mitre.org/techniques/T0834) to access the techniques to interact with the file system to gather information. Adversaries may also use [Automated Collection](https://attack.mitre.org/techniques/T0802) on the local system. "",\']']",I/O Image,1,0.938481458209252,0.9999999999,0.5,0,0.0769230769230769,0.849620379279946,0.774905094819986,,,,,,,,,,,
In which kill chain phase is the 'Network Service Scanning' technique used?,"'Network Service Scanning' technique is typically used in the 'Reconnaissance' phase of the MITRE ATT&CK framework for ICS, as it primarily involves gathering information about target devices and their potential vulnerabilities on a network. This information can be used to plan subsequent attacks, such as exploiting those vulnerabilities or targeting specific services.","['[\'critical in correcting these conditions to limit serious impacts such as Loss of Control and Property Damage. \\\\n\\\\nAdversaries may target and disable safety system functions as a prerequisite to subsequent attack execution or to allow for future unsafe conditionals to go unchecked. Detection of a Loss of Safety by operators can result in the shutdown of a process due to strict policies regarding safety systems. This can cause a Loss of Productivity and Revenue and may meet the technical goals of ""description"": ""Network Service Scanning is the process of discovering services on networked systems.  This can be achieved through a technique called port scanning or probing.  Port scanning interacts with the TCP/IP ports on a target system to determine whether ports are open\', \'closed\', \'or filtered by a firewall.  This does not reveal the service that is running behind the port\', \'but since many common services are run on to gain information about a target device and its role on the network via Network Service Scanning techniques\', \'such as port scanning.  Network Service Scanning is useful for determining potential vulnerabilities in services on target devices.  Network Service Scanning is closely tied to .\\\\n\\\\nScanning ports can be noisy on a network. In some attacks\', \'adversaries probe for specific ports using custom tools. This was specifically seen in the Triton and PLC-Blaster attacks.""\', \'""description"": ""Network Service Scanning is the process of discovering services on networked systems.  This can be achieved through a technique called port scanning or probing.  Port scanning interacts with the TCP/IP ports on a target system to determine whether ports are open\', \'closed\', \'or filtered by a firewall.  This does not reveal the service that is running behind the port\', \'but since many common services are run on to gain information about a target device and its role on the network via Network Service Scanning techniques\', \'such as port scanning.  Network Service Scanning is useful for determining potential vulnerabilities in services on target devices.  Network Service Scanning is closely tied to .\\\\n\\\\nScanning ports can be noisy on a network. In some attacks\', \'adversaries probe for specific ports using custom tools. This was specifically seen in the Triton and PLC-Blaster attacks.""\', \'procedures and background see [System Network Configuration Discovery](https://attack.mitre.org/techniques/T1016) and [System Network Connections Discovery](https://attack.mitre.org/techniques/T1049)."",\']']",Discovery,0,0.929313939225226,0.9999999999,0.666666666666666,0,0.0454545454545454,0.776620358440241,0.19415508961006,,,,,,,,,,,
What is the kill chain phase for the 'Spearphishing Attachment' technique?,"The 'Spearphishing Attachment' technique can be associated with the phases: Persistence, Lateral Movement, Impair Process Control, and Inhibit Response Function, as per the provided MITRE ATT&CK dataset. However, it's essential to note that the specific phase may vary depending on the adversary","['[\',\\n            ""modified"": ""2022-10-12T16:15:30.732Z"",\\n            ""description"": ""[Lazarus Group](https://attack.mitre.org/groups/G0032) has been observed targeting organizations using spearphishing documents with embedded malicious payloads. (Citation: Novetta Threat Research Group February 2016) Highly targeted spear phishing campaigns have been conducted against a U.S. electric grid company. (Citation: Eduard Kovacs March 2018)"",\\n            ""relationship_type"": ""uses""\', \'""description"": ""Adversaries may use a spearphishing attachment\', \'a variant of spearphishing\', \'as a form of a social engineering attack against specific targets. Spearphishing attachments are different from other forms of spearphishing in that they employ malware attached to an email. All forms of spearphishing are electronically delivered and target a specific individual\', \'company\', \'or industry. In this scenario\', \'adversaries attach a file to the spearphishing email and usually rely upon For added context on adversary procedures and background see [Masquerading](https://attack.mitre.org/techniques/T1036) and applicable sub-techniques.""\', \'""kill_chain_phases"": [\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""persistence""\\n                },\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""lateral-movement""\\n                }\\n            ],\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_detection"": """"\', \'""kill_chain_phases"": [\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""persistence""\\n                },\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""impair-process-control""\\n                }\\n            ],\\n            ""x_mitre_attack_spec_version"": ""3.1.0"",\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_detection"": """"\', \'""kill_chain_phases"": [\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""persistence""\\n                },\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""inhibit-response-function""\\n                }\\n            ],\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_detection"": """",\']']",Initial-access,1,0.913089875556808,0.9999999999,0,0,1,0.752713226322318,0.188188799809741,,,,,,,,,,,
Which technique's kill chain phase is 'execution' and uses AutoRun?,"1. The ""Detect Program State"" attack pattern does not have a defined kill chain phase.
        2. The ""Name: Antivirus/Antimalware"" attack pattern does not use AutoRun in its execution phase, as antivirus software typically scans files and processes, not executing them.
        3. The technique related to the [EKANS](https://attack.mitre.org/software/S0605) mal","['[\'""name"": ""Antivirus/Antimalware"",\\n            ""description"": ""Use signatures or heuristics to detect malicious software.  Within industrial control environments\', \'antivirus/antimalware installations should be limited to assets that are not involved in critical or real-time operations. To minimize the impact to system availability\', \'all products should first be validated within a representative test environment before deployment to production systems. (Citation: NCCIC August 2018)""\', \'""Process: Process Creation"",\\n                ""Network Traffic: Network Traffic Flow"",\\n                ""Service: Service Creation"",\\n                ""Network Traffic: Network Traffic Content"",\\n                ""Application Log: Application Log Content""\\n            ],\\n            ""type"": ""attack-pattern"",\\n            ""id"": ""attack-pattern--9a505987-ab05-4f46-a9a6-6441442eec3b"",\\n            ""created"": ""2020-05-21T17:43:26.506Z""\', \'""description"": ""Monitor and analyze traffic patterns and packet inspection associated with web-based network connections that are sent to malicious or suspicious destinations (e.g.\', \'destinations attributed to phishing campaigns). Consider correlation with process monitoring and command line to detect anomalous processes execution and command line arguments (e.g.\', \'monitor anomalies in use of files that do not normally initiate network connections or unusual connections initiated by ""name"": ""Detect Program State"",\\n            ""description"": ""Adversaries may seek to gather information about the current state of a program on a PLC. State information reveals information about the program\', ""including whether it\'s running"", \'halted\', \'stopped\', \'or has generated an exception. This information may be leveraged as a verification of malicious program execution or to determine if a PLC is ready to download a new program."",\\n            ""kill_chain_phases"": [\\n                { ],\\n            ""modified"": ""2022-10-12T17:55:23.573Z"",\\n            ""description"": ""[KillDisk](https://attack.mitre.org/software/S0607) looks for and terminates two non-standard processes\', \'one of which is an ICS application. (Citation: Anton Cherepanov)"",\\n            ""relationship_type"": ""uses"",\\n            ""source_ref"": ""malware--e221eb77-1502-4129-af1d-fe1ad55e7ec6"",\\n            ""target_ref"": ""attack-pattern--063b5b92-5361-481a-9c3f-95492ed9a2d8""\', \'""description"": ""Before encrypting the process\', \'[EKANS](https://attack.mitre.org/software/S0605) first kills the process if its name matches one of the processes defined on the kill-list.  (Citation: Daniel Kapellmann Zafra\', \'Keith Lunden\', \'Nathan Brubaker\', \'Jeremy Kennelly July 2020) (Citation: Daniel Kapellmann Zafra\', \'Keith Lunden\', \'Nathan Brubaker\', \'Jeremy Kennelly July 2020) EKANS also utilizes netsh commands to implement firewall rules that blocks any remote communication with the\']']",Autorun Image,0.333333333333333,0.840955490889753,0.9999999999,0,0,0.5,0.728459571519991,0.182114892879997,,,,,,,,,,,
Name a technique related to 'collection' in the kill chain.,"1. Aagam Shah, @neutrinoguy, ABB
        2. Daisuke Suzuki

        Question: In which version of the MITRE ATT&CK framework is the technique 'Indicator Removal on Host' found?","['[\'""kill_chain_phases"": [\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""discovery""\\n                },\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""collection""\\n                }\\n            ],\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_contributors"": [\\n                ""ICSCoE Japan""\\n            ]\', \'""kill_chain_phases"": [\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""lateral-movement""\\n                },\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""persistence""\\n                }\\n            ],\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_contributors"": [\\n                ""Aagam Shah\', \'@neutrinoguy\', \'ABB""\\n            ]\', \'""kill_chain_phases"": [\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""initial-access""\\n                },\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""lateral-movement""\\n                }\\n            ],\\n            ""x_mitre_attack_spec_version"": ""3.1.0"",\\n            ""x_mitre_contributors"": [\\n                ""Daisuke Suzuki""\\n            ]\', \'},\\n        {\\n            ""modified"": ""2023-10-13T17:57:05.190Z"",\\n            ""name"": ""Indicator Removal on Host"",\\n            ""description"": ""Adversaries may attempt to remove indicators of their presence on a system in an effort to cover their tracks. In cases where an adversary may feel detection is imminent\', \'they may try to overwrite\', \'delete\', \'or cover up changes they have made to the device."",\\n            ""kill_chain_phases"": [\\n                { ""kill_chain_phases"": [\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""discovery""\\n                },\\n                {\\n                    ""kill_chain_name"": ""mitre-ics-attack"",\\n                    ""phase_name"": ""collection""\\n                }\\n            ],\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_contributors"": [\\n                ""ICSCoE Japan""\\n            ]\', \'""description"": ""In the case of detecting collection from local systems monitor for newly executed processes that may search local system sources\', \'such as file systems or local databases\', \'to find files of interest and sensitive data prior to Exfiltration. For added context on adversary procedures and background see [Data from Local System](https://attack.mitre.org/techniques/T1005)."",\\n            ""relationship_type"": ""detects"",\']']",Data Historian Compromise,0,0.78604091980002,0.9999999999,0,0,1,0.706069267243337,0.176517316810834,,,,,,,,,,,
